"position_id";"name";"number";"unit";"lot_id";"tender_id";"isDeleted";"cost";"costPerUnit";"applyingAddress"
"2480154";"Трубы напорные из полиэтилена низкого давления среднего типа, наружным диаметром 160 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480155";"Труба ПЭ 100 SDR 11, наружный диаметр 160 мм (ГОСТ Р 50838-95)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480156";"Установка полиэтиленовых фасонных частей отводов";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480157";"Соединительная арматура трубопроводов, переход диаметром 90х75 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480158";"Отводы сварные 90, 60 град. из ПНД ПЭ100, SDR 17 Дн= 160 мм 1300/1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480159";"Отводы сварные 90, 60 град. из ПНД ПЭ100, SDR 17 Дн= 110 мм  720/1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480160";"Установка полиэтиленовых фасонных частей тройников";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480161";"Соединительная арматура трубопроводов: тройник прямой диаметром 90 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480162";"Тройник удлиненный SDR ПЭ100, SDR 17 р/п Дн= 110 мм  958.68 /1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480163";"Тройник редукционный удлиненный  ПЭ100, SDR 17 Дн= 160/110/160 мм  2945,65/1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480164";"Тройник редукционный удлиненный  SDR 17 Дн= 160/ 63/160 мм  2641,36/1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480165";"Тройник редукционный удлиненный  SDR 17 Дн= 110/ 50/110 мм  816,57/1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480166";"Установка полиэтиленовых фасонных частей переходов";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480167";"Соединительная арматура трубопроводов, переход диаметром 90х75 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480168";"Переход редукционный удлиненный SDR 17 д.63х32  1302,72/1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480169";"Переход редукционный удлиненный SDR 17 д.50х32  1302,72/1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480170";"Переход редукционный удлиненный SDR 17 д.100х50  386,57/1,18 х 1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480171";"Установка полиэтиленовых фасонных частей втулка под фланец";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480172";"Соединительная арматура трубопроводов, переход диаметром 90х75 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480173";"Втулка под фланец удлиненная SDR 17 Дн= 32 мм  171,34/1,18х1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480174";"Втулка под фланец удлиненная SDR 17 Дн= 110 мм  428,34/1,18х1,12";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480175";"Втулка под фланец SDR 17 Дн= 160 мм  957,92/1,18х1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480176";"Установка полиэтиленовых фасонных частей фланцев";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480177";"Соединительная арматура трубопроводов, переход диаметром 90х75 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480178";"Фланец стальной плоский д.32 мм  300/1,18х1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480179";"Фланец стальной плоский д.50 мм  300/1,18х1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480180";"Фланец стальной плоский д.100мм 610/1,18х1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480181";"Фланец стальной плоский д.150мм 940/1,18х1,12 (ТЗР 12%)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480182";"Промывка с дезинфекцией трубопроводов диаметром 50-65 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480183";"Промывка с дезинфекцией трубопроводов диаметром 100 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480184";"Промывка с дезинфекцией трубопроводов диаметром 150 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480185";"Укладка стальных водопроводных труб с гидравлическим испытанием диаметром 300 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480186";"Протаскивание в футляр стальных труб диаметром 300 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480187";"Нанесение весьма усиленной антикоррозионной битумно-резиновой или битумно-полимерной изоляции на стальные трубопроводы диаметром 300 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480188";"Установка задвижек или клапанов обратных чугунных диаметром 50 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480189";"Задвижки 30ч 6бр Д= 50 мм 1 МПа параллельные двухдисковые с выдвижным шпинделем фланцевые (вода и пар до +225В°С)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480190";"Задвижки ""HAWLE"" Дн= 50 мм PN-16 158,96 Х40,23 (1 ЕВРО=40,23) х 1,12 (без НДС)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480191";"Установка задвижек или клапанов обратных чугунных диаметром 100 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480192";"Задвижки параллельные фланцевые с выдвижным шпинделем для воды и пара давлением 1 Мпа (10 кгс/см2) 30ч6бр диаметром 100 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480193";"Задвижки ""HAWLE"" Дн=100 мм PN-16  272,56 х 40,23 (1 евро) х1,12 (ТЗР 12%)  (без НДС)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480194";"Установка задвижек или клапанов обратных чугунных диаметром 150 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480195";"Задвижки параллельные фланцевые с выдвижным шпинделем для воды и пара давлением 1 Мпа (10 кгс/см2) 30ч6бр диаметром 150 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480196";"Задвижки ""HAWLE"" Дн=150 мм PN-16   464,78 х 40,23 (1 евро=40,23) х 1,12 (ТЗР 12%) (без НДС)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480197";"Заделка битумом и прядью концов футляра диаметром 800 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480198";"Подсыпка песка";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480199";"Устройство круглых колодцев из сборного железобетона в грунтах мокрых";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480200";"Люки чугунные тяжелый";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480201";"Устройство круглых колодцев из сборного железобетона в грунтах мокрых диам 1500";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480202";"Люки чугунные тяжелый";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480203";"Лестницы для смотровых колодцев дл.2м  1970/1,18*1,12";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480204";"Штурвал для клиновой задвижки д.32мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480205";"Установка вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром до 100 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480206";"Штурвал для клиновой задвижки DN 100  22,2х30 (1евро=30) (без НДС)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480207";"Установка вентилей, задвижек, затворов, клапанов обратных, кранов проходных на трубопроводах из стальных труб диаметром до 150 мм";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480208";"Штурвал для клиновой задвижки DN 150  33,28х30 (1евро=30) (без НДС)";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
"2480209";"Устройство оснований толщиной 12 см под тротуары из кирпичного или известнякового щебня";"0";;"8602316";"7388750";"0";NULL;NULL;NULL
