"lot_id";"tender_id";"name";"cost";"srcCost";"isDeleted";"lastCheckTime";"costPerUnit";"number";"unit";"region_id";"field_id";"company_id";"applyingAddress";"phase_id";"lotNumber"
"6947802";"5759458";"Выполнение работ по капитальному ремонту здания государственного учреждения «Центр социального обслуживания граждан пожилого возраста и инвалидов муниципального района Челно-Вершинский » (фасад, теплоузел , замена наружной металлической лестницы) по адресу: Самарская область, Челно-Вершинский район, с. Челно-Вершины , ул. Советская, д. 18 ";"1672800";NULL;"1";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"6988620";"5797799";"Выполнение работ по реконструкции наружных водопроводных сетей пос. Сосново Приозерского района ";"7019896.64";NULL;"1";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"7006232";"5813880";"Ремонт электроустановок в зданиях администрации города Красноярска по ул. К. Маркса, 93, 95; П. Коммуны, 39 ";"1500000";NULL;"1";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"7010958";"5819741";"Определение исполнителя на оказание услуг по заправке и восстановлению картриджей организационной техники служб и подразделений органов внутренних дел Самарской области для ГУВД по Самарской области ";"1350000";NULL;"1";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"7012025";"5820652";"935ЭА-2-11 . Выполнение работ по ремонту здания, расположенного по адресу: г. Нижний Новгород, ул. Гаршина , д.42, для нужд министерства государственного имущества и земельных ресурсов Нижегородской области ";"4150861";NULL;"1";"2015-06-29 19:49:11";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"7012064";"5820695";"Выполнение работ по разработке проекта планировки и межевания территории северной части Восточного промышленного района городского округа город Дзержинск ";"6603940";NULL;"1";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"7014990";"5823208";"выполнение работ в рамках муниципальной долгосрочной целевой программы «Обеспечение безопасности и профилактики правонарушений на территории Ужурского района на 2011-2013 г.г.» по ремонту наружного уличного освещения в городе Ужуре по улицам: Балахтинская , Победа Социализма, Вокзальная, Дзержинского и Рабочая ";"1000000";NULL;"1";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"7071654";"5875363";"АЭ 141-11 . Замена лифтового оборудования. ";"6400000";NULL;"1";"2015-06-29 19:28:32";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
"7081956";"5882888";"Право заключения государственного контракта на выполнение ремонтно-строительных работ в больнице ЦМСЧ № 58 в 2011 году ";"12278400";NULL;"1";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"7085268";"5888282";"Кофе натуральный растворимый гранулированный ";"1200000";NULL;"1";"1999-12-31 16:00:00";NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL;NULL
"7101145";"5907471";"Проведение капитального ремонта инфекционного отделения и здания ЦСО ( при инфекционном отделении) муниципального лечебного учреждения Клявлинская центральная районная больница ,расположенного по адресу: Самарская область, Клявлинский район,ст. клявлино ,ул.Жукова, дом9 ";"6749510";NULL;"0";"2015-06-29 19:06:30";NULL;NULL;NULL;NULL;NULL;NULL;NULL;"7";NULL
